CO,2021,2,683.06
CO,2021,3,723.58
CO,2021,4,744.08
CO,2022,1,775.39
CO,2022,2,836.66
CO,2022,3,828.09
CO,2022,4,811.19
CO,2023,1,812.49
CT,1975,1,62.28
CT,1975,2,62.82
CT,1975,3,61.86
CT,1975,4,61.88
CT,1976,1,64.80
CT,1976,2,64.17
CT,1976,3,67.28
CT,1976,4,68.02
CT,1977,1,64.05
CT,1977,2,68.53
CT,1977,3,71.47
CT,1977,4,72.31
CT,1978,1,73.64
CT,1978,2,79.49
CT,1978,3,87.05
CT,1978,4,88.13
CT,1979,1,95.40
CT,1979,2,97.46
CT,1979,3,100.50
CT,1979,4,101.80
CT,1980,1,100.00
CT,1980,2,101.61
CT,1980,3,103.76
CT,1980,4,104.82
CT,1981,1,104.40
CT,1981,2,109.70
CT,1981,3,114.27
CT,1981,4,111.43
CT,1982,1,111.77
CT,1982,2,112.18
CT,1982,3,111.06
CT,1982,4,112.94
CT,1983,1,118.70
CT,1983,2,121.06
CT,1983,3,122.47
CT,1983,4,126.21
CT,1984,1,131.10
CT,1984,2,134.57
CT,1984,3,140.26
CT,1984,4,141.77
CT,1985,1,148.37
CT,1985,2,155.45
CT,1985,3,160.03
CT,1985,4,168.80
CT,1986,1,174.49
CT,1986,2,185.35
CT,1986,3,199.34
CT,1986,4,212.66
CT,1987,1,224.87
CT,1987,2,237.29
CT,1987,3,250.10
CT,1987,4,257.46
CT,1988,1,263.31
CT,1988,2,267.51
CT,1988,3,265.74
CT,1988,4,266.27
CT,1989,1,261.67
CT,1989,2,261.46
CT,1989,3,262.32
CT,1989,4,261.26
CT,1990,1,257.40
CT,1990,2,249.55
CT,1990,3,246.97
CT,1990,4,240.28
CT,1991,1,239.86
CT,1991,2,236.47
CT,1991,3,233.76
CT,1991,4,236.05
CT,1992,1,237.06
CT,1992,2,232.39
CT,1992,3,233.22
CT,1992,4,233.03
CT,1993,1,229.42
CT,1993,2,230.03
CT,1993,3,230.00
CT,1993,4,230.61
CT,1994,1,228.66
CT,1994,2,223.50
CT,1994,3,220.56
CT,1994,4,217.78
CT,1995,1,216.59
CT,1995,2,219.38
CT,1995,3,224.68
CT,1995,4,224.94
CT,1996,1,227.88
CT,1996,2,225.01
CT,1996,3,221.73
CT,1996,4,223.09
CT,1997,1,224.40
CT,1997,2,225.46
CT,1997,3,228.04
CT,1997,4,230.33
CT,1998,1,235.83
CT,1998,2,235.93
CT,1998,3,239.40
CT,1998,4,242.51
CT,1999,1,245.78
CT,1999,2,248.78
CT,1999,3,253.56
CT,1999,4,256.61
CT,2000,1,261.38
CT,2000,2,268.51
CT,2000,3,274.30
CT,2000,4,278.07
CT,2001,1,284.94
CT,2001,2,291.07
CT,2001,3,298.20
CT,2001,4,303.40
CT,2002,1,309.89
CT,2002,2,318.75
CT,2002,3,327.45
CT,2002,4,334.33
CT,2003,1,338.56
CT,2003,2,344.14
CT,2003,3,352.36
CT,2003,4,365.25
CT,2004,1,371.58
CT,2004,2,383.67
CT,2004,3,403.08
CT,2004,4,410.86
CT,2005,1,421.29
CT,2005,2,435.35
CT,2005,3,447.49
CT,2005,4,456.51
CT,2006,1,462.44
CT,2006,2,464.77
CT,2006,3,465.18
CT,2006,4,467.94
CT,2007,1,471.01
CT,2007,2,467.34
CT,2007,3,463.58
CT,2007,4,462.80
CT,2008,1,462.34
CT,2008,2,451.43
CT,2008,3,437.52
CT,2008,4,433.82
CT,2009,1,437.25
CT,2009,2,423.09
CT,2009,3,412.37
CT,2009,4,411.04
CT,2010,1,406.23
CT,2010,2,401.81
CT,2010,3,406.30
CT,2010,4,406.95
CT,2011,1,396.50
CT,2011,2,389.18
CT,2011,3,390.34
CT,2011,4,393.39
CT,2012,1,386.83
CT,2012,2,382.85
CT,2012,3,383.88
CT,2012,4,385.17
CT,2013,1,383.33
CT,2013,2,381.58
CT,2013,3,381.12
CT,2013,4,378.04
CT,2014,1,376.67
CT,2014,2,379.73
CT,2014,3,382.35
CT,2014,4,381.99
CT,2015,1,386.87
CT,2015,2,388.03
CT,2015,3,385.71
CT,2015,4,385.23
CT,2016,1,385.42
CT,2016,2,387.27
CT,2016,3,390.70
CT,2016,4,390.88
CT,2017,1,385.49
CT,2017,2,390.90
CT,2017,3,393.42
CT,2017,4,393.22
CT,2018,1,391.66
CT,2018,2,394.57
CT,2018,3,398.14
CT,2018,4,396.23
CT,2019,1,398.31
CT,2019,2,404.69
CT,2019,3,409.24
CT,2019,4,411.69
CT,2020,1,413.28
CT,2020,2,417.59
CT,2020,3,426.75
CT,2020,4,438.31
CT,2021,1,449.93
CT,2021,2,472.89
CT,2021,3,498.82
CT,2021,4,509.14
CT,2022,1,522.84
CT,2022,2,555.63
CT,2022,3,566.25
CT,2022,4,564.56
CT,2023,1,569.09
DC,1975,1,47.84
DC,1975,2,47.60
DC,1975,3,47.32
DC,1975,4,54.68
DC,1976,1,53.09
DC,1976,2,53.01
DC,1976,3,59.15
DC,1976,4,57.65
DC,1977,1,59.70
DC,1977,2,63.98
DC,1977,3,66.90
DC,1977,4,72.30
DC,1978,1,69.34
DC,1978,2,77.92
DC,1978,3,81.80
DC,1978,4,80.85
DC,1979,1,89.54
DC,1979,2,88.68
DC,1979,3,92.39
DC,1979,4,98.80
DC,1980,1,100.00
DC,1980,2,96.29
DC,1980,3,98.90
DC,1980,4,101.86
DC,1981,1,91.92
DC,1981,2,106.25
DC,1981,3,95.87
DC,1981,4,103.49
DC,1982,1,76.98
DC,1982,2,104.74
DC,1982,3,81.76
DC,1982,4,101.75
DC,1983,1,95.73
DC,1983,2,97.60
DC,1983,3,102.76
DC,1983,4,100.66
DC,1984,1,102.51
DC,1984,2,104.52
DC,1984,3,106.58
DC,1984,4,108.77
DC,1985,1,108.12
DC,1985,2,111.36
DC,1985,3,112.97
DC,1985,4,114.92
DC,1986,1,114.65
DC,1986,2,120.28
DC,1986,3,123.59
DC,1986,4,128.72
DC,1987,1,133.74
DC,1987,2,136.59
DC,1987,3,141.13
DC,1987,4,147.32
DC,1988,1,155.54
DC,1988,2,162.97
DC,1988,3,166.15
DC,1988,4,171.16
DC,1989,1,180.75
DC,1989,2,182.52
DC,1989,3,184.52
DC,1989,4,188.05
DC,1990,1,193.54
DC,1990,2,193.44
DC,1990,3,188.87
DC,1990,4,189.35
DC,1991,1,191.46
DC,1991,2,192.89
DC,1991,3,190.90
DC,1991,4,194.57
DC,1992,1,197.34
DC,1992,2,197.29
DC,1992,3,196.82
DC,1992,4,195.41
DC,1993,1,194.30
DC,1993,2,194.93
DC,1993,3,195.68
DC,1993,4,196.21
DC,1994,1,197.53
DC,1994,2,190.17
DC,1994,3,190.34
DC,1994,4,182.52
DC,1995,1,185.39
DC,1995,2,184.80
DC,1995,3,189.87
DC,1995,4,192.91
DC,1996,1,195.52
DC,1996,2,191.65
DC,1996,3,189.37
DC,1996,4,190.65
DC,1997,1,190.82
DC,1997,2,192.55
DC,1997,3,190.51
DC,1997,4,190.92
DC,1998,1,198.47
DC,1998,2,199.81
DC,1998,3,201.23
DC,1998,4,206.97
DC,1999,1,209.08
DC,1999,2,213.60
DC,1999,3,220.07
DC,1999,4,226.16
DC,2000,1,236.09
DC,2000,2,244.76
DC,2000,3,252.39
DC,2000,4,257.10
DC,2001,1,267.91
DC,2001,2,280.25
DC,2001,3,291.89
DC,2001,4,300.82
DC,2002,1,310.31
DC,2002,2,321.57
DC,2002,3,336.44
DC,2002,4,346.48
DC,2003,1,354.36
DC,2003,2,361.17
DC,2003,3,372.58
DC,2003,4,392.31
DC,2004,1,407.63
DC,2004,2,428.07
DC,2004,3,457.75
DC,2004,4,482.19
DC,2005,1,504.15
DC,2005,2,533.77
DC,2005,3,565.86
DC,2005,4,594.03
DC,2006,1,603.32
DC,2006,2,610.96
DC,2006,3,616.69
DC,2006,4,627.08
DC,2007,1,632.59
DC,2007,2,632.31
DC,2007,3,633.87
DC,2007,4,626.63
DC,2008,1,614.21
DC,2008,2,598.23
DC,2008,3,584.37
DC,2008,4,577.77
DC,2009,1,580.01
DC,2009,2,562.80
DC,2009,3,557.81
DC,2009,4,565.42
DC,2010,1,558.98
DC,2010,2,561.54
DC,2010,3,570.26
DC,2010,4,569.89
DC,2011,1,562.18
DC,2011,2,570.48
DC,2011,3,572.56
DC,2011,4,579.11
DC,2012,1,583.04
DC,2012,2,586.70
DC,2012,3,596.64
DC,2012,4,607.91
DC,2013,1,617.75
DC,2013,2,635.84
DC,2013,3,656.77
DC,2013,4,659.78
DC,2014,1,674.40
DC,2014,2,690.28
DC,2014,3,697.42
DC,2014,4,713.31
DC,2015,1,719.43
DC,2015,2,730.89
DC,2015,3,747.48
DC,2015,4,763.07
DC,2016,1,769.19
DC,2016,2,785.86
DC,2016,3,791.50
DC,2016,4,805.63
DC,2017,1,802.77
DC,2017,2,823.15
DC,2017,3,833.87
DC,2017,4,839.41
DC,2018,1,849.72
DC,2018,2,862.99
DC,2018,3,867.83
DC,2018,4,879.23
DC,2019,1,884.78
DC,2019,2,890.43
DC,2019,3,904.42
DC,2019,4,910.51
DC,2020,1,918.14
DC,2020,2,920.05
DC,2020,3,930.79
DC,2020,4,951.33
DC,2021,1,961.19
DC,2021,2,1001.68
DC,2021,3,1025.42
DC,2021,4,1035.43
DC,2022,1,1061.02
DC,2022,2,1108.93
DC,2022,3,1095.17
DC,2022,4,1075.14
DC,2023,1,1050.15
DE,1975,1,77.03
DE,1975,2,89.58
DE,1975,3,115.70
DE,1975,4,71.70
DE,1976,1,79.56
DE,1976,2,84.45
DE,1976,3,80.40
DE,1976,4,86.84
DE,1977,1,89.79
DE,1977,2,77.81
DE,1977,3,82.44
DE,1977,4,82.69
DE,1978,1,85.15
DE,1978,2,89.17
DE,1978,3,85.33
DE,1978,4,83.58
DE,1979,1,86.24
DE,1979,2,86.87
DE,1979,3,95.01
DE,1979,4,96.04
DE,1980,1,100.00
DE,1980,2,106.71
DE,1980,3,109.69
DE,1980,4,106.47
DE,1981,1,109.14
DE,1981,2,104.08
DE,1981,3,115.96
DE,1981,4,107.28
DE,1982,1,102.23
DE,1982,2,113.05
DE,1982,3,113.10
DE,1982,4,115.85
DE,1983,1,116.37
DE,1983,2,118.81
DE,1983,3,122.19
DE,1983,4,127.71
DE,1984,1,125.13
DE,1984,2,128.36
DE,1984,3,131.61
DE,1984,4,133.61
DE,1985,1,136.65
DE,1985,2,140.60
DE,1985,3,143.03
DE,1985,4,145.52
DE,1986,1,150.86
DE,1986,2,154.31
DE,1986,3,159.04
DE,1986,4,164.43
DE,1987,1,170.93
DE,1987,2,175.05
DE,1987,3,182.14
DE,1987,4,186.97
DE,1988,1,189.73
DE,1988,2,195.32
DE,1988,3,200.94
DE,1988,4,205.97
DE,1989,1,209.32
DE,1989,2,216.01
DE,1989,3,221.14
DE,1989,4,222.48
DE,1990,1,225.85
DE,1990,2,225.10
DE,1990,3,223.46
DE,1990,4,223.35
DE,1991,1,226.74
DE,1991,2,227.53
DE,1991,3,227.55
DE,1991,4,230.69
DE,1992,1,230.70
DE,1992,2,229.12
DE,1992,3,230.28
DE,1992,4,232.30
DE,1993,1,230.97
DE,1993,2,231.96
DE,1993,3,231.48
DE,1993,4,232.16
DE,1994,1,231.18
DE,1994,2,228.60
DE,1994,3,226.23
DE,1994,4,225.41
DE,1995,1,226.00
DE,1995,2,226.91
DE,1995,3,230.61
DE,1995,4,230.32
DE,1996,1,233.40
DE,1996,2,230.80
DE,1996,3,231.79
DE,1996,4,233.78
DE,1997,1,233.67
DE,1997,2,234.03
DE,1997,3,236.08
DE,1997,4,237.85
DE,1998,1,241.67
DE,1998,2,242.42
DE,1998,3,243.65
DE,1998,4,245.01
DE,1999,1,248.92
DE,1999,2,250.64
DE,1999,3,254.73
DE,1999,4,256.11
DE,2000,1,260.23
DE,2000,2,264.74
DE,2000,3,269.80
DE,2000,4,273.33
DE,2001,1,279.19
DE,2001,2,283.94
DE,2001,3,289.60
DE,2001,4,293.55
DE,2002,1,298.67
DE,2002,2,306.30
DE,2002,3,314.11
DE,2002,4,319.17
DE,2003,1,323.92
DE,2003,2,330.77
DE,2003,3,338.34
DE,2003,4,351.14
DE,2004,1,362.19
DE,2004,2,370.14
DE,2004,3,392.40
DE,2004,4,404.36
DE,2005,1,415.58
DE,2005,2,433.10
DE,2005,3,452.75
DE,2005,4,462.28
DE,2006,1,471.66
DE,2006,2,480.70
DE,2006,3,485.29
DE,2006,4,494.18
DE,2007,1,494.44
DE,2007,2,498.09
DE,2007,3,493.10
DE,2007,4,493.78
DE,2008,1,490.48
DE,2008,2,483.75
DE,2008,3,472.63
DE,2008,4,467.17
DE,2009,1,469.61
DE,2009,2,455.64
DE,2009,3,444.84
DE,2009,4,440.79
DE,2010,1,437.97
DE,2010,2,433.34
DE,2010,3,432.93
DE,2010,4,429.66
DE,2011,1,419.06
DE,2011,2,407.06
DE,2011,3,403.08
DE,2011,4,408.26
DE,2012,1,405.08
DE,2012,2,396.57
DE,2012,3,399.51
DE,2012,4,402.23
DE,2013,1,402.63
DE,2013,2,402.84
DE,2013,3,404.21
DE,2013,4,407.24
DE,2014,1,406.32
DE,2014,2,409.95
DE,2014,3,414.86
DE,2014,4,413.42
DE,2015,1,420.20
DE,2015,2,419.22
DE,2015,3,421.95
DE,2015,4,423.86
DE,2016,1,424.69
DE,2016,2,428.89
DE,2016,3,433.48
DE,2016,4,436.76
DE,2017,1,435.33
DE,2017,2,438.17
DE,2017,3,438.89
DE,2017,4,443.08
DE,2018,1,449.31
DE,2018,2,452.15
DE,2018,3,454.01
DE,2018,4,457.83
DE,2019,1,460.98
DE,2019,2,468.38
DE,2019,3,473.80
DE,2019,4,476.76
DE,2020,1,483.12
DE,2020,2,486.45
DE,2020,3,496.70
DE,2020,4,504.52
DE,2021,1,519.80
DE,2021,2,541.75
DE,2021,3,567.80
DE,2021,4,587.82
DE,2022,1,605.76
DE,2022,2,642.69
DE,2022,3,647.11
DE,2022,4,650.27
DE,2023,1,666.68
FL,1975,1,65.93
FL,1975,2,83.43
FL,1975,3,66.80
FL,1975,4,68.20
FL,1976,1,67.95
FL,1976,2,75.98
FL,1976,3,69.02
FL,1976,4,70.26
FL,1977,1,71.00
FL,1977,2,79.00
FL,1977,3,72.58
FL,1977,4,74.78
FL,1978,1,78.32
FL,1978,2,83.28
FL,1978,3,83.00
FL,1978,4,84.62
FL,1979,1,89.69
FL,1979,2,92.37
FL,1979,3,93.73
FL,1979,4,97.97
FL,1980,1,100.00
FL,1980,2,99.66
FL,1980,3,105.82
FL,1980,4,108.68
FL,1981,1,110.16
FL,1981,2,112.21
FL,1981,3,108.01
FL,1981,4,104.71
FL,1982,1,112.75
FL,1982,2,114.64
FL,1982,3,104.46
FL,1982,4,112.63
FL,1983,1,121.37
FL,1983,2,123.70
FL,1983,3,124.14
FL,1983,4,124.46
FL,1984,1,125.67
FL,1984,2,126.74
FL,1984,3,128.05
FL,1984,4,126.36
FL,1985,1,127.83
FL,1985,2,128.17
FL,1985,3,128.07
FL,1985,4,129.78
FL,1986,1,131.17
FL,1986,2,134.64
FL,1986,3,135.56
FL,1986,4,135.75
FL,1987,1,136.40
FL,1987,2,138.57
FL,1987,3,138.77
FL,1987,4,139.80
FL,1988,1,141.24
FL,1988,2,144.20
FL,1988,3,145.31
FL,1988,4,146.52
FL,1989,1,147.67
FL,1989,2,148.62
FL,1989,3,151.10
FL,1989,4,152.24
FL,1990,1,152.98
FL,1990,2,152.45
FL,1990,3,153.37
FL,1990,4,152.81
FL,1991,1,154.54
FL,1991,2,155.00
FL,1991,3,154.74
FL,1991,4,157.44
FL,1992,1,159.30
FL,1992,2,157.88
FL,1992,3,160.54
FL,1992,4,160.61
FL,1993,1,160.86
FL,1993,2,162.57
FL,1993,3,163.89
FL,1993,4,165.48
FL,1994,1,165.28
FL,1994,2,164.15
FL,1994,3,164.42
FL,1994,4,164.40
FL,1995,1,164.96
FL,1995,2,167.21
FL,1995,3,170.35
FL,1995,4,171.70
FL,1996,1,173.54
FL,1996,2,172.47
FL,1996,3,173.04
FL,1996,4,173.98
FL,1997,1,175.93
FL,1997,2,175.90
FL,1997,3,178.19
FL,1997,4,181.27
FL,1998,1,184.79
FL,1998,2,184.59
FL,1998,3,186.96
FL,1998,4,189.69
FL,1999,1,190.80
FL,1999,2,192.29
FL,1999,3,194.57
FL,1999,4,196.91
FL,2000,1,200.82
FL,2000,2,204.39
FL,2000,3,208.71
FL,2000,4,213.06
FL,2001,1,219.22
FL,2001,2,224.74
FL,2001,3,229.90
FL,2001,4,235.44
FL,2002,1,240.12
FL,2002,2,247.45
FL,2002,3,254.44
FL,2002,4,260.19
FL,2003,1,265.75
FL,2003,2,272.16
FL,2003,3,278.69
FL,2003,4,291.65
FL,2004,1,300.53
FL,2004,2,314.66
FL,2004,3,334.38
FL,2004,4,349.66
FL,2005,1,368.34
FL,2005,2,395.91
FL,2005,3,423.50
FL,2005,4,445.76
FL,2006,1,463.18
FL,2006,2,473.08
FL,2006,3,476.43
FL,2006,4,479.70
FL,2007,1,476.76
FL,2007,2,470.53
FL,2007,3,453.67
FL,2007,4,442.32
FL,2008,1,424.59
FL,2008,2,395.29
FL,2008,3,363.21
FL,2008,4,344.66
FL,2009,1,350.39
FL,2009,2,332.45
FL,2009,3,313.35
FL,2009,4,305.46
FL,2010,1,299.67
FL,2010,2,291.32
FL,2010,3,294.73
FL,2010,4,289.47
FL,2011,1,275.64
FL,2011,2,267.25
FL,2011,3,270.07
FL,2011,4,272.50
FL,2012,1,267.06
FL,2012,2,265.11
FL,2012,3,271.51
FL,2012,4,275.23
FL,2013,1,278.99
FL,2013,2,288.28
FL,2013,3,295.65
FL,2013,4,303.20
FL,2014,1,307.51
FL,2014,2,315.89
FL,2014,3,322.66
FL,2014,4,328.55
FL,2015,1,335.90
FL,2015,2,344.12
FL,2015,3,352.63
FL,2015,4,359.57
FL,2016,1,366.27
FL,2016,2,375.60
FL,2016,3,385.87
FL,2016,4,392.28
FL,2017,1,399.53
FL,2017,2,409.30
FL,2017,3,416.55
FL,2017,4,424.63
FL,2018,1,433.16
FL,2018,2,441.50
FL,2018,3,448.92
FL,2018,4,452.34
FL,2019,1,459.37
FL,2019,2,465.36
FL,2019,3,472.97
FL,2019,4,479.13
FL,2020,1,486.41
FL,2020,2,492.62
FL,2020,3,501.08
FL,2020,4,514.50
FL,2021,1,531.15
FL,2021,2,565.82
FL,2021,3,607.80
FL,2021,4,642.27
FL,2022,1,678.13
FL,2022,2,735.32
FL,2022,3,767.01
FL,2022,4,766.60
FL,2023,1,766.75
GA,1975,1,73.83
GA,1975,2,71.92
GA,1975,3,74.24
GA,1975,4,73.73
GA,1976,1,71.43
GA,1976,2,73.03
GA,1976,3,79.04
GA,1976,4,78.36
GA,1977,1,76.82
GA,1977,2,76.25
GA,1977,3,78.69
GA,1977,4,78.60
GA,1978,1,84.15
GA,1978,2,81.69
GA,1978,3,85.35
GA,1978,4,86.34
GA,1979,1,87.95
GA,1979,2,91.14
GA,1979,3,92.18
GA,1979,4,95.63
GA,1980,1,100.00
GA,1980,2,100.44
GA,1980,3,102.03
GA,1980,4,102.86
GA,1981,1,107.18
GA,1981,2,107.88
GA,1981,3,108.61
GA,1981,4,112.89
GA,1982,1,113.55
GA,1982,2,115.54
GA,1982,3,114.36
GA,1982,4,116.44
GA,1983,1,117.68
GA,1983,2,118.47
GA,1983,3,121.06
GA,1983,4,120.78
GA,1984,1,124.35
GA,1984,2,126.59
GA,1984,3,124.22
GA,1984,4,129.26
GA,1985,1,131.70
GA,1985,2,128.72
GA,1985,3,135.15
GA,1985,4,137.78
GA,1986,1,140.09
GA,1986,2,141.93
GA,1986,3,143.64
GA,1986,4,146.01
GA,1987,1,148.43
GA,1987,2,150.12
GA,1987,3,151.78
GA,1987,4,152.51
GA,1988,1,154.67
GA,1988,2,156.54
GA,1988,3,156.84
GA,1988,4,156.73
GA,1989,1,157.79
GA,1989,2,158.27
GA,1989,3,160.31
GA,1989,4,161.44
GA,1990,1,160.92
GA,1990,2,159.48
GA,1990,3,160.53
GA,1990,4,159.40
GA,1991,1,161.16
GA,1991,2,161.69
GA,1991,3,161.27
GA,1991,4,163.03
GA,1992,1,164.08
GA,1992,2,164.37
GA,1992,3,167.63
GA,1992,4,167.93
GA,1993,1,168.29
GA,1993,2,170.17
GA,1993,3,171.33
GA,1993,4,172.60
GA,1994,1,173.16
GA,1994,2,174.24
GA,1994,3,174.85
GA,1994,4,175.55
GA,1995,1,176.48
GA,1995,2,179.84
GA,1995,3,182.24
GA,1995,4,185.06
GA,1996,1,187.22
GA,1996,2,188.15
GA,1996,3,189.80
GA,1996,4,191.35
GA,1997,1,193.49
GA,1997,2,195.70
GA,1997,3,198.97
GA,1997,4,201.83
GA,1998,1,205.41
GA,1998,2,207.25
GA,1998,3,211.05
GA,1998,4,214.18
GA,1999,1,217.04
GA,1999,2,220.34
GA,1999,3,224.25
GA,1999,4,226.82
GA,2000,1,229.85
GA,2000,2,233.59
GA,2000,3,237.41
GA,2000,4,241.27
GA,2001,1,248.03
GA,2001,2,251.09
GA,2001,3,254.30
GA,2001,4,257.60
GA,2002,1,259.80
GA,2002,2,261.76
GA,2002,3,266.04
GA,2002,4,269.12
GA,2003,1,271.18
GA,2003,2,273.01
GA,2003,3,274.67
GA,2003,4,278.25
GA,2004,1,282.08
GA,2004,2,283.97
GA,2004,3,287.83
GA,2004,4,292.37
GA,2005,1,296.18
GA,2005,2,300.09
GA,2005,3,305.17
GA,2005,4,309.19
GA,2006,1,312.35
GA,2006,2,314.21
GA,2006,3,316.75
GA,2006,4,322.70
GA,2007,1,325.32
GA,2007,2,326.37
GA,2007,3,324.33
GA,2007,4,326.45
GA,2008,1,326.78
GA,2008,2,321.79
GA,2008,3,312.97
GA,2008,4,311.64
GA,2009,1,318.45
GA,2009,2,308.71
GA,2009,3,296.13
GA,2009,4,291.86
GA,2010,1,286.23
GA,2010,2,280.05
GA,2010,3,282.90
GA,2010,4,279.12
GA,2011,1,268.92
GA,2011,2,257.34
GA,2011,3,258.88
GA,2011,4,258.25
GA,2012,1,251.63
GA,2012,2,247.17
GA,2012,3,250.30
GA,2012,4,253.30
GA,2013,1,253.64
GA,2013,2,259.59
GA,2013,3,263.05
GA,2013,4,266.46
GA,2014,1,270.29
GA,2014,2,276.79
GA,2014,3,282.10
GA,2014,4,284.09
GA,2015,1,288.28
GA,2015,2,295.15
GA,2015,3,298.86
GA,2015,4,301.35
GA,2016,1,304.25
GA,2016,2,312.58
GA,2016,3,318.44
GA,2016,4,321.14
GA,2017,1,323.23
GA,2017,2,331.88
GA,2017,3,336.81
GA,2017,4,340.31
GA,2018,1,347.98
GA,2018,2,356.24
GA,2018,3,362.12
GA,2018,4,364.16
GA,2019,1,369.56
GA,2019,2,377.07
GA,2019,3,382.48
GA,2019,4,386.28
GA,2020,1,392.13
GA,2020,2,396.24
GA,2020,3,403.91
GA,2020,4,412.39
GA,2021,1,424.58
GA,2021,2,449.00
GA,2021,3,476.28
GA,2021,4,500.81
GA,2022,1,525.12
GA,2022,2,563.82
GA,2022,3,580.12
GA,2022,4,581.69
GA,2023,1,584.83
HI,1975,1,68.08
HI,1975,2,53.74
HI,1975,3,59.12
HI,1975,4,54.90
HI,1976,1,53.84
HI,1976,2,57.04
HI,1976,3,55.00
HI,1976,4,56.78
HI,1977,1,56.25
HI,1977,2,59.09
HI,1977,3,61.07
HI,1977,4,63.00
HI,1978,1,66.12
HI,1978,2,65.52
HI,1978,3,66.97
HI,1978,4,75.30
HI,1979,1,74.21
HI,1979,2,82.18
HI,1979,3,89.66
HI,1979,4,92.85
HI,1980,1,100.00
HI,1980,2,101.75
HI,1980,3,101.30
HI,1980,4,107.63
HI,1981,1,102.21
HI,1981,2,98.11
HI,1981,3,86.82
HI,1981,4,49.22
HI,1982,1,112.72
HI,1982,2,104.17
HI,1982,3,100.40
HI,1982,4,85.16
HI,1983,1,102.36
HI,1983,2,106.38
HI,1983,3,112.38
HI,1983,4,106.28
HI,1984,1,108.57
HI,1984,2,113.50
HI,1984,3,110.19
HI,1984,4,109.20
HI,1985,1,114.73
HI,1985,2,113.04
HI,1985,3,116.99
HI,1985,4,118.02
HI,1986,1,119.83
HI,1986,2,120.17
HI,1986,3,121.05
HI,1986,4,123.96
HI,1987,1,127.99
HI,1987,2,131.03
HI,1987,3,133.08
HI,1987,4,136.09
HI,1988,1,144.69
HI,1988,2,151.66
HI,1988,3,155.59
HI,1988,4,166.79
HI,1989,1,179.29
HI,1989,2,183.85
HI,1989,3,196.23
HI,1989,4,203.13
HI,1990,1,218.10
HI,1990,2,231.67
HI,1990,3,242.46
HI,1990,4,251.80
HI,1991,1,257.54
HI,1991,2,260.14
HI,1991,3,260.11
HI,1991,4,264.01
HI,1992,1,263.35
HI,1992,2,262.84
HI,1992,3,264.53
HI,1992,4,265.43
HI,1993,1,264.77
HI,1993,2,266.07
HI,1993,3,265.13
HI,1993,4,266.45
HI,1994,1,267.24
HI,1994,2,264.31
HI,1994,3,265.75
HI,1994,4,258.93
HI,1995,1,257.54
HI,1995,2,261.18
HI,1995,3,261.29
HI,1995,4,262.59
HI,1996,1,257.14
HI,1996,2,251.59
HI,1996,3,243.02
HI,1996,4,239.65
HI,1997,1,236.82
HI,1997,2,230.38
HI,1997,3,230.49
HI,1997,4,229.79
HI,1998,1,231.25
HI,1998,2,231.07
HI,1998,3,231.94
HI,1998,4,231.08
HI,1999,1,229.95
HI,1999,2,228.15
HI,1999,3,224.48
HI,1999,4,224.57
HI,2000,1,231.03
HI,2000,2,230.63
HI,2000,3,233.65
HI,2000,4,239.09
HI,2001,1,246.95
HI,2001,2,250.55
HI,2001,3,254.76
HI,2001,4,258.76
HI,2002,1,262.75
HI,2002,2,268.67
HI,2002,3,276.91
HI,2002,4,280.52
HI,2003,1,288.53
HI,2003,2,295.56
HI,2003,3,303.99
HI,2003,4,321.24
HI,2004,1,336.33
HI,2004,2,355.63
HI,2004,3,389.50
HI,2004,4,403.71
HI,2005,1,422.99
HI,2005,2,447.81
HI,2005,3,475.63
HI,2005,4,502.62
HI,2006,1,520.89
HI,2006,2,525.42
HI,2006,3,535.57
HI,2006,4,533.58
HI,2007,1,540.60
HI,2007,2,541.95
HI,2007,3,538.66
HI,2007,4,536.46
HI,2008,1,531.73
HI,2008,2,520.71
HI,2008,3,505.11
HI,2008,4,496.26
HI,2009,1,492.92
HI,2009,2,472.39
HI,2009,3,458.88
HI,2009,4,452.42
HI,2010,1,451.78
HI,2010,2,448.77
HI,2010,3,451.47
HI,2010,4,451.73
HI,2011,1,442.43
HI,2011,2,442.86
HI,2011,3,446.00
HI,2011,4,445.92
HI,2012,1,447.62
HI,2012,2,444.30
HI,2012,3,452.66
HI,2012,4,457.10
HI,2013,1,459.72
HI,2013,2,469.89
HI,2013,3,478.62
HI,2013,4,490.08
HI,2014,1,493.56
HI,2014,2,500.97
HI,2014,3,511.25
HI,2014,4,518.07
HI,2015,1,529.93
HI,2015,2,533.44
HI,2015,3,541.01
HI,2015,4,547.93
HI,2016,1,562.60
HI,2016,2,565.10
HI,2016,3,576.57
HI,2016,4,582.17
HI,2017,1,582.48
HI,2017,2,590.61
HI,2017,3,599.43
HI,2017,4,602.99
HI,2018,1,609.20
HI,2018,2,615.40
HI,2018,3,619.52
HI,2018,4,622.68
HI,2019,1,630.08
HI,2019,2,631.95
HI,2019,3,637.77
HI,2019,4,643.38
HI,2020,1,643.44
HI,2020,2,651.68
HI,2020,3,644.93
HI,2020,4,655.60
HI,2021,1,664.91
HI,2021,2,699.39
HI,2021,3,727.44
HI,2021,4,763.23
HI,2022,1,800.90
HI,2022,2,845.99
HI,2022,3,903.06
HI,2022,4,896.74
HI,2023,1,876.92
